13234774064,20200730_FAL84179_Nabdwip_winter17_FIDS,b6aa8e93698c518b889b9b4d00ac30a0bd4f75c4
19643399991,20200724_FAL85078_Nabdwip-Summer18_FIDS_Day1,a3ce1f08226fc4056a654a7c0d605b1924c9eb4b
14580231245,20200716_allahabad_prayagraj_summer18,f22feaa24ad5e740a38d23008d86376114ba9c6f
13564964176,20200716_allahabad_prayagraj_summer18_Day2,edd19725d6b6a5f4a1f59c4e95a164482ad2917d
17020432962,20200803_FAM93261_Khalaghat_winter17_FIDS,db30441ede0898af649c07983eaa20f6638e9bde
8949104594,20200727_FAM95301_Balia_Summer18_FIDS_D2,fbb6a547b74a4bd1f17115d88af3bdefd5402ab7
25293763840,20200812_FAM95308_Assighat-Varansi_Winter18_FIDS,6d369df2b1955293804fbe8249463ae13c93e57f
523547677,2020-07-27_FAM95379_corona_Kiel_M016502_Day2,27aff2e5d7b9557a3bc8c2bd98bab8ae6b8af98e
26777851357,20200803_FAM95383_Nabdwip_winter17_FIDS,5f819246a5cdfbf39da26bea98b54825f55877b8
2850612266,20200727_FAM96150_Ghatiaghat_Winter17_FIDS-D2,0ebb87ad24e40db6fdd3733cd0e93d8687caa42e
17602235154,20200731_FAM96240_Dalmau_winter17_FIDS,1679d44eb950d457b10e8763a9c156be5dcf9a48
8206470555,20200724_FAM96327_Diamond-Harbour-S18_FIDS_Day1,46ee750e02618ffdeb43761b8116e15bc0c7eb2c
6930110069,20200724_FAM96327_Diamond-Harbour-S18_FIDS_Day2,c7dd806cd02bea3c0d72a845a7bf71eb35dd8f5e
28264794657,20200812_FAM96767_RajMahal_Winter18_FIDS,359fc7b11eb6b37c43af3e15109dbb1c5f52da4c
1571188234,20200917_FAO07649_Corona_Kiel_22257,59c150160c2f9730bcd9c83cc42c0ebb6ac5c623
505657621,20201014_FAO07649_A_RNA,853a2ebb75f05d08ee00f7ff1ba9182d6e00994d
12460252161,20200906_FAO10151_Rajmahal_S18_FIDS,67034a079fdb26ed1d888c6ad819562d35af1e15
2181536045,20200831_FAO10214_Hrishikesh_S18_FIDS,869ccc498f0fdaf311dc540756e4dc984b54dfb3
3263965574,20200915_FAO10214_Rajmahal_S18_FIDS,4ff0067bc785696ae11246710c0165a5d6e505e7
4117979125,20200901_FAO10253_Kachlaghat_S18_FIDS,7fa6173456b49c7a7b07784f02cb16a510f9c1a2
2097541640,20200812_FAO10283_Cricket_Sample1,4ab7542610f8e333309477567645c93e6ad39b88
2037512522,20200902_FAO10336_Gharmukteshwar_W17_FIDS,728c58ecd752a402f4b635910852998faaa29c00
4078041655,20200831_FAO10413_Uttarkashi_S18_FIDS,34e3ead9e9f6d619eb221b8e8628b0a6cae22893
2393140963,20200910_FAO10418_Cricket-s1_circulomi-cleanup_LFB,1310e0d49f1bcac8fbd114c875760ca37b52729b
1495562378,20200910_FAO10418_Corona_Kiel_22458,c7e17793d4cea220776309d95ce1af32cab57d16
1651016417,20200915_FAO10418_Cricket_s1_SREcleanup_run2c,a04c860596328c46022d532b52ef9f269a3505e6
1084353200,20200916_FAO10418_Cricket_s1_SREcleanup_run3,30409844ad11d66520778d6d8c3cb5a32e0f4838
3713452905,20200916_FAO10418_Dalmau_W17_FIDS,e3bde4243946a6e75ab0b8ef73dc7a4db6ebb32e
157064834,20200908_FAO10420_Head_and_Neck_129_19_II_RNA,ab3bfde3b3ca39132c05dfdafa4ff40b15492731
7190256267,20200730_FAO10430_Cricket_sample1,9cb62f1abd49707b235a0d86a8ebf05124f6be1d
235404,20200730_FAO10430_Cricket_sample1_Day2,3641ee4bc582198e35847f03ae092e526886dcc5
1473048714,20200812_FAO10430_Cricket_Sample1_D-2,68b484e55c88fb2137206d0c2afc7cfe3d941976
23235365721,20200903_FAO12115_Balia_W17_FIDS,728119c1ec1898860fc71f360009e34fb36f2a3b
18522062633,20200903_FAO12140_Munger_W17_FIDS,c6e13dbc0728970e8734f6f0a1764fc1194d555b
2766954165,20200930_FAO12153_Cricket_s1_SREcleanup_run1,a0607d1bb7457d149b1970e7b60724b1d7376880
2253428981,20201005_FAO12153_Cricket_s1_SREcleanup_run2,b1501d4476b59c82e0fb969f4900df0ef128e5cb
1771338624,20201006_FAO12153_Cricket_s1_SREcleanup_run3,c18aa70d43dd486ea397f65c902b3a7b292b0fb3
1413297727,20201007_FAO12153_Cricket_s1_SREcleanup_run4,28f64ad8f03007fbfc0fb72cad027479ab9e00a0
1716199714,20201019_FAO12153_Cricket_s1_SREcleanup,4f5710c684bd68be27e40c36b44d9c8f684c8126
1003270616,20201020_FAO12153_Cricket_s1_SREcleanup_run6,efc1b026e2c71c23de7369ed4831761f14e0824d
201717718,20201103_FAO12153_U_RNA,24829ab770a7792f542a042688705e2706cc0785
3879739781,20200921_FAO12159_Cricket_s1_SREcleanup,57c4d27908cfc6f84563960ccfe7a341f0f1e91f
3097138034,20200922_FAO12159_Cricket_s1_SREcleanup_run2,81b18b3bfcc96a50cb32e3f76751215c0bf5cf5f
2721497063,20200922_FAO12159_cricket_S1_SRE-cleanup_Run3,5b0875baaf0835e4e26fa2091b1b96c51ec339c0
2271627809,20200923_FAO12159_Cricket_s1_SREcleanup_run4,4fdc08092e44d4f24cf95d1268730d81f5f5b615
1319573813,20200928_FAO12159_Cricket_s1_SREcleanup,68fc7c1cdb0b1d5bc60f5a09c3e6f1cda94028c5
719905007,20200929_FAO12159_Cricket_s1_SREcleanup_run2,df1e4cba107f7f2283b4828b8fde80aa9bebfa70
195287083,20201103_FAO12159_pseudo_U_RNA,089038c65e54370d8321dfdf8fb86916c9c1656d
18284666112,20200903_FAO12169_Allahabad_Prayagraj_W17_FIDS,295faa678565a9db85f1332682fdbeb110b31a8f
100136280,20201120_FAO16410_Planctos_S1,ddec1093c412e7c4f49627a83ad420d93d6fee35
10957433224,20200831_FAO16442_Hrishikesh_W17_FIDS,a7bac22fae4cf1dd6bf6020a20ff67e681bfb3dc
1324690181,20201012_FAO53185_Corona_Liel_21774,6d95031fa1fb00cdcbe4aac2998d60cfae6f680c
18063370344,20201006_FAo53260_Xanthomonas_BCx5,978c3d852ea356cc8c59abca4a4960ae49cd25a9
7086266608,20210504_FAO79888_All-in-one_Gesamt_N2-m,f98eaa924e6dd6b694becd0da64f41ec04f19430
1407174304,20210218_FAO83512_MT_24-2_6,86a9de2c334d8b76c59bd78c731c72780562fddc
1247416082,20210202_FAO83518_HCVm_6h_1_4,d475509bcc5b7b54d9d4d98e002e38c8f36b7cdd
19079900128,20201130_FAO83526_Kanpur_W17_FIDS,9ea0e9e47863c42e2d0daf7072e613c066dc1f75
1239780976,20210603_FAO58473_Planctos_bc09-23_r10,ec7d278162a08efd3f0f5ccf917ba9478a3b0c68
1326693944,20210217_FAO86549_Corona_Kiel_22195,0b34ac82709c3bf32ba809b11cb63d9cad9ab590
118687878,20210123_FAO86555__HCVm_48h_1_10,13c1c30c8c87ce0a31aa72da756d8a8837feb53e
9855703839,20201201_FAO86712_Cricket_S3_SFB_run3,913ac4436361e0d80301afd7fff97ddc7465156e
6855204729,20201202_FAO86712_Cricket_S3_SFB_run4,ae6279cdc9c82539a47bd4e2d4bc3e0721b27961
4758991699,20201203_FAO86712_Cricket_S3_SFB_run5,0a15f609864f7649c8af7bf0b5299f37beb1c7a4
1701800165,20201214_FAO86712_Cricket_S5_LFB_run11,3fc7ad7ef77c5d12ec7756dda5a041c4356ef0ed
24501141864,20201106_FAO86805_Munger-S18-FIDS,e1b7b6ab2c58114e4d901861fa523e6c87153776
1028905265,20210201_FAO86826_HCV_6h_3_3,68dad87a77b73251a225c69a93210f7e9707c687
4467474649,20201021_FAO86834_cricket_S1_SREcleanup_run1,5e431732526452d63909e1cd9b39de090e2bc4fc
3610516541,20201022_FAO86834_Criket_S1_SREcleanup_run2,157d2192e879f204c23d8cf1d3fd48f9919eedd3
483507670,20201106_FAO86858_HCV-48h-1_7,55da5dcff2571ce1c7b2c5c20b0860e2016d6456
136436058,20210201_FAO86895_HCVm_6h_3_6,e9f61e7442c7300752354732a1d4a269af01858f
626544109,20210131_FAO86907_HCVm_48h_2_11,704d44ae5fcda792c45a0b7cef8d09986c7f234e
296260679,20210131_FAO86991_HCV_6h_2_2,a972db415fd56c6ed95092aed8c57f377d2c0807
284434940,20210114_FAO92303_Corona_Kiel_72,c5c138ce93fc06cd1af205d03db99663d9dc1f90
314697336,20210201_FAO87031_HCV_48h_3_9,1c8a88f0cc6d59fabeec9682c6d9d701f4ae651c
11310225642,20210204_FAO87074_Planctos_BCx8,b3ef468b9ca9e7c42545ccf99e15356458dea688
295149458,20210217_FAO87106_Corona_Kiel_22196,444b1a027d81479c4fb46ffe56622a28b8c626f3
177217266,20210520_FAO88286_ChlamyViromDNA,de82346af1ad703794576d2fa77cc7e3b2e9a8ca
1400613101,20201022_FAO88388_Corona_Kiel_21147,04f0fb175d6e5c2a2165fb445159108c0bcef189
1543401577,20201019_FAO88446_Cricket_S1_SREcleanup,6ff74605f9fbfc436e30a29806c22edf38e2730f
4379016781,20201207_FAO88464_Cricket_S5_LFB_run2,0c5fdfbf3d94b8bd3ef8a6410aeacd709d31a065
1507929773,20201209_cricket_s5_lfb_run4,7cb7986359d02645c795e1af076e0434b2f766d5
9475462757,20201126_FAO91712_Cricket_S3_SBF,05586d0b1ca9c9f70605cb232e895cd070eb0d0a
6429291689,20201130_FAO91712_Cricket_S3_SFB_run2,e76dec28febeb36d1b3b8ddf00f44478d1d67f40
2592034618,20201203_FAO91712_Cricket_S3_SFB_run6,e7480aee037c77c810524fae782412f6296ce11d
4891382789,20201021_FAO92001_cricket_S1_SREcleanup_run1,76de94b6480ee72db547f1e1f3b090b4f35160ff
4284353571,20201022_FAO92001_Cricket_S1_SREcleanup_run2,7ae8a53416f7eb08eb295cd9c007b327838c334d
3997876528,20201026_FAO92001_Cricket_S1_SREcleanup_run3,28f7b35494dc8230c44492bf53a9ca4584b14366
654719152,20201120_FAO92001_Planctos_S1,5264669b09fd65ad6d7820c9bdf0269fde0f79b0
4948019962,20201126_FAO92001_Cricket_S4_SBF,a1a31dd8fcaafc30c854e3be122cfc4789e863f0
648832784,20201203_FAO92001_Cricket_S2_SREcleanup,e28fc4b710c55b8a4086787fcb47ffffa22cd8ac
13251765683,20201016_FAO92019_Corona_amplicon_x10,2dbabc5720b239077ed7bbca336907dd3665085a
600119975,20210131_FAO92042_HCV_48h_2_8,0958487c7f88195098c1c30ae92669597a6483aa
7742533983,20201207_FAO92100_Cricket_S5_LFB_run1,4a2bc3bc34e79475a5c60baf41c92706244d83eb
3275425702,20201209_FAO92100_Cricket_S5_LFB_run3,5f2b500fc895a82a0b1c46973ed52336053765fc
5929874948,20201209_FAO92100_Cricket_S5_LFB_run5,abc0e22dc97178ce27c4bd5ea3637753210958af
3028238579,20201210_FAO92100_Cricket_S5_LFB_run7,f1e81576f0b109ea766bffdb48680fffc436a8f2
807462666,20201214_FAO92100_Cricket_S5_LFB_run12,baf2560fdc84bec866b7971aef55cb084f7d44e4
9748240813,20201019_FAO92112_Chlamy_viruses,ccd3cc53620f710a9429bb00a49613e41f3202eb
768744826,20210131_FAO92116_HCVm_6h_2_5,6911f409160d2cbb9bf2ffaaf677087e4f8c1e36
4724291167,20201209_FAO92220_Cricket_S5_LFB_run6,0e9fbb3d917aa535544548a7e7431759afdaba7f
2643755570,20201210_FAO92220_Cricket_S5_LFB_run8,79f552a550a5a4739fd855c2f4455f39ad20a431
1141605299,20210201_FAO92254_HCVm_48h_3_12,a1edf61f3dd98b6322dfc1f17be5321dc03529bf
6564285098,20201210_FAO92291_Cricket_S5_LFB_run9,8f34c278b2dfd7488d4674b3fb81b0d22ad7fc2b
3866508515,20201214_FAO92291_Cricket_S5_LFB_run10,d563056ae5cb069520efdbb98fb7e0275e9df25b
317711228,20210114_FAO92303_Corona_Kiel_71,e7b69687f99b3e7e2b61045b741a8b171397402a
832086002,20210218_FAO92305_MT_6-2_2,30f25e04af5992effc0fa4cdb93541e87e3d7033
7394716249,20210604_FAP00827_Planctos_2nd-try,c549beb72884e14decd50e4cc1437c54bfc392fc
1708243652,20210512_FAP02353_Corona_Kiel_22196,5f238fbb20c8c11bad2075218d85616910c2f608
3831057735,20210608_FAP46095_PreKumbh,d8da54831f75d97bfafc61c1459830d96858ee88
1206378511,20210222_FAP46096_MT_6-3_3,caf994f125a585adb2b396131debd9fa7d864939
1174716456,20210222_FAP46400_MT_6-4_4,21619bb0b1ed9c7c19af41428c0594929ff461fb
1940942912,20210222_FAP46452_MT_24-4_8,4197e66567ab01c9100107620f1513a504f77666
15254126301,20210608_FAP49364_AquaDiva_H51_4-3-2021,1e7191ffab7f760aa03c747def4136f00440678e
10568743380,HNO_Pool_196_1176,950c4daa2bb4f01e8aa8d92036bb73561d391af0
13249744767,HNO_Pool_196_1176,acab9d9f036c7701a807355acf21f7ab62b0fb7f
1337821879,20210222_FAP49780_MT_24-3_7,c7bfd91369bb61c33487a6a4bdceb481c101de4e
2507002919,OPercent,5695fcd79151b1e3eba88e3d1da21e8c5ee8a7cf
5911598747,20210930_FAQ01004_100_Percent,ae0314965d78a5edf14a06df1b0775c9437a9eb6
4265178654,20210614_FAQ01569_D_discoideum_DNA,0fb9f111711824ff420dc02d617eec0654d4af22
46066716,20210721-faq01609-corona-kiel-delta-2,4746a3cf0284869b8f6787bdf3a333e5bcd5eb1b
716961766,20210721_FAQ01609_Corona_Kiel_delta,467a07dab6cacd58c218cebdf4172e39a184ddba
4620775107,20210817_FAO01665_D-discoideum_run3try3,c94fee4e45bd1900298c969a4a9f4f77b4465575
10070988068,20210608_FAQ01716_PostKumbh,35d2774dd048773aff73baf27bd680b41f3141ed
12833453101,T0044-C,7e9e6a0cd189dbd2a82e7d346ab4ae7ff13c5231
10925313568,20210616_FAQ01773_D_discoideum_DNA_run2,316a8055bdfdf10212e9397a650b86a1bbead182
4948223624,20210817_FAO01847_D-discoideum_run3,e38fdb1d809b0c7bb03203d025607102a46931ff
2085049462,20210817_FAO01847_D-discoideum_run3-2try,a642a5e78167d90779629bc43d9e3dae3e0fb09b
6142816786,20210722_FAQ10186_Gharmuktesher_S18,d6dafeb089aa2ed57fdb20aa9c8729bcc668e674
7352547462,Kontrolle_Speichel_SP0025,c6441230eae4da098e506c731d12fa1d85bf9142
7060742166,20210722_FAQ10186_Gharmuktesher_W17,05889116107ede863861d0f3f1870f77bbad833c
6529203596,Kontrolle_Speichel_SP0026_2,8a342a66f43fab545f00095428771fe1aa4b1ee1
2326437482,SP0026,a2aa64ce2dbb32243846ddac67907f11c8cf9157
299964818,SP0026,d1ef1737b677bea591e251f8ec7b5e93271519b7
12282171499,20210722_FAQ37458_Kanpur_S18,b2c9d8ec1250a5e8de1b58a8ca58140635f75558
8812132295,20210916_FAQ58659_Lactobacillus_BCx24,9bc2fa615ac2700e8966b8ffb88033135f18c7f5
10671213029,20211027_FAQ58673_Young_Mice_Microlia,00b9ee22e4c9be81988f2bdb4154e64a59d289f5
2856676815,no_sample,09463618301fecf57d465e8a66b1aed13624afe9
6680015738,20211005_FAQ58674_Aged_Mice_Neuron,866921b4bf3781f01049e3a853ed7654e8156559
18406328760,20210930_FAQ58677_Acetobacter_30_Percent,15469b8ac238c99a1f790e7cd469a40ca19e97ed
5561682094,20210921_FAQ61173_Aged_Mice_Neuron,e0781d96abb55f58d1b5dc9e957b0bb40072c42e
87167987,20210930_FAQ61173_Aged_Mice_Neuron_2,7483e1124918d7083e680c5fc1d133ac32f73590
11137966196,20211027_FAQ61176_Young_Mice_Neuron,eb46e5f4a46f52af856d3f4366ed57182f000540
4342195674,no_sample,00b46341f4d2b7c56dc18b241381c7bddba12fee
7460769,20211228_FAQ69187_ChlamyViromRNA,7b3e05dbeef9b265d6f16f0b32693e84e69b19f6
25403972266,20210913_FAQ69194_Planctos_S17bc_run3,15393b67b635d608574370529b0a4bd1591cefca
21067058525,20211005_FAQ69208_Aged_Mice_Microglia,002d92544d123174555f53424b97f57a050024ed
19740837534,20211025_FAQ63274_Aged_mice_Neuron,f2f4291a60fbe857821681fb681db77cdd307ad4
19034396393,20211025_FAQ69338_Aged_mice_Microglia,27bf0949a1ba5b7406e0bd064c211ea164a1cc6a
24681134689,20210921_FAQ69370_Mice_Neuron_Aged,bdfdc2cec64118dc6e8e30fa1592c409d8241b20
13259996524,20220112_FAQ69371_HeadandNeck_81_19_C,e71f2acaa7faa0df5a9cfc4d4f261737ca0aea81
11248857078,20210909_FAQ69372_Kanpur_S18_FIDS_3,2b158b6f05ff69a4e106a2c0cd6a27d4a9733d67
22628218170,20210921_FAQ69578_Aged_Mice_Microglia,507a2b2eef7ac910659bc3caf5520c2fbe5417c5
15275172789,20200308_FAR29925_218-19_I_head-n-neck,bae614f49a60fee4db1a05ae5593e6ca66a68948
4696942569,T0045N,8831408254401bcc032af40d5c2e715f325db9c4
2509312797,t0045n,ad13b3e8f1b963e5d23ab145d22d086f80ca8c98
19595194634,T0003-C,72e79e840903103566a33bc797bf53c4279126a4
8441572410,SP0025_Kontrolle,c8abab3843ca59778245b115eb1b86f879738b16
9027565840,T0044-C_adaptive_Sampling_2000nt,18bff7b0079ca60eb10c4ba6847baac48b7d478e
7285649058,T0004-C,4d641722891f373da1e38aadd9a94c2ce2fbaafb
6073865651,T0004-C,8b220b327a2441e0cc1174e8b011c46d0c2394ad
3463515611,T0026N,ed6084032fa5f3d179183e4dae75c0802de27300
17476765107,20220307_FAR93058_C_114-20_II_head-n-nec,c4e978fd2ad1f89fcf580a4a3cea6182ea84c0aa
2266109197,T0026N,a19ae7dbc4e98d6d433c439ab9c17c485eaa038f
15910162934,20200308_FAR96408_C_128-19_I_head-n-neck,8097d79f4613a42252b0a2f9d5213ef42a9641dc
10105405674,20220307_FAR96434_215-19_III_head-n-neck,8ae4c0a30174e3bf5bfd31eab6169792c890600c
3106594687,T0026N,a0b9c32f14accd72c7c78322e4dd3cd3ebe54a45
7049438857,20220112_FAQ96669_HeadandNeck_112_17_S,762888011d08111c27f6b36ae599f7ea1293f94e
5071942814,20220113_FAQ96669_HeadandNeck_112_17_S_2,25b1c6dfe796f143869c659bf2410db6b1e7611a
5313339832,T0025-N,3454d241bdb8671fb9cc9b6c6fa24ae9279e89d4
8694285366,20210216_FAR96897_C01-02_20220208_LSK109,057fc2fea0f5bb4572cf5a5c74035df20bad56ea
9350006442,20210216_FAR96905_C01-02_20220208_LSK110,fffb18fb20a7357fecc8e200d539a7846a2df149
23019537883,20220303_FAR96927_BC14-15-16_0-30-100_D2,a59606f50c55ac0c928224c3f4e3e5d2b0f03797
3491976741,T0045N,5db9668cd7ffc456a22fda29c663dbc926db6ddd
572326660,20220822_FAT79777_Kiel_corona_119-BA-4,4ee59b8ad0161a2808ffe6d2c2dd415e25556d46
958321842,20220822_FAU03075_90-BA-2-12-1,6116c8685583eecf0b4d4842bcede88f5ea1c92d
842316499,20220822_FAU11342_53-RekoXM,ca05b8fed0a496193501a802fa27244d3b5e9bfd
20857451144,t0099_n,1ad29a86946fd0a21e0a24324e6c2fc3c028d262
8250341073,t0085c,a78608ae73dd756dbb9da8893c287a0d12a2d5b8
14634195658,T-0045-N,bf7c98609c4490274c25f2864246d209662f779f
2452126,20220822_FAU03075_90-BA-2-12-1,3b6131cc0e00918153e3d7f14df4612468bd8f51
